Collection Name,Title#1,Name#1,Name URI#1,Resource Type#1,Resource Type URI#1,Genre#1,Genre URI#1,Date Created#1,Language Term#1,Language Term URI#1,Language Term Type#1,Extent#1,Form#1,Form URI#1,Form#2,Form URI#2,Abstract#1,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Geographic#1,Subject Geographic URI#1,Subject Genre#1,Subject Genre URI#1,Identifier#1,Identifier ARK#1,Physical Location#1,Shelf Locator#1,Internet Media Type#1,Digital Origin#1,Access Condition#1,Access Condition URI#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Lachlan McLean Photograph Collection,Exterior view of unidentified mine complex,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Close-up of a pile of fine rock and debris that might be a gob pile at an unidentified mine. Rapids from a river can be seen in the foreground.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Coal mine waste,http://id.worldcat.org/fast/865305,Rivers,http://id.worldcat.org/fast/1098312,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_309_d.tif,https://ark.colorado.edu/ark:/47540/gt188456j4bx,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,106,4893,narv_mcLean_309_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~106~294036
Lachlan McLean Photograph Collection,Exterior view of unidentified mine complex,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Unidentified mine exterior with rapids from a river in the foreground.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Mills and mill-work,http://id.worldcat.org/fast/1021870,Rivers,http://id.worldcat.org/fast/1098312,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_307_d.tif,https://ark.colorado.edu/ark:/47540/5z1v2k91015b,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,104,4893,narv_mcLean_307_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~104~294038
Lachlan McLean Photograph Collection,Fall River Mill,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Exterior view of mine buildings from Fall River Mill.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Mills and mill-work,http://id.worldcat.org/fast/1021870,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_308_d.tif,https://ark.colorado.edu/ark:/47540/3b0g0x10v087,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,105,4893,narv_mcLean_308_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~105~294037
Lachlan McLean Photograph Collection,Fishing Clear Creek Canon,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Stereoscopic photograph showing a young boy sitting on the bank of a river, next to a railroad track, and casting a fishing line into the river in Clear Creek.",Fishing,http://id.worldcat.org/fast/926650,Children,http://id.worldcat.org/fast/854835,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_487_d.tif,https://ark.colorado.edu/ark:/47540/cs7r8j03g1b6,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,182,4893,narv_mcLean_487_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~182~293964
Lachlan McLean Photograph Collection,Flood in unidentified Colorado mountain town,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,A river rushes through the middle of an unidentified Colorado mountain town during a flood. The small building in the middle was knocked over and is laying on its side.,Cities and towns,http://id.worldcat.org/fast/861748,Rivers,http://id.worldcat.org/fast/1098312,Floods,http://id.worldcat.org/fast/927573,Natural disasters,http://id.worldcat.org/fast/1033994,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_543_d.tif,https://ark.colorado.edu/ark:/47540/dn8h5886h1qs,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,194,4893,narv_mcLean_543_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~194~293952
Lachlan McLean Photograph Collection,Forks Creek on the Colorado Central Railroad,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Forks Creek on the Colorado Central Railroad, 1 mile east of Idaho Springs, where track from Denver branched to Central City and Georgetown.",Railroad tracks,http://id.worldcat.org/fast/1431160,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Railroad bridges,http://id.worldcat.org/fast/1088568,,,"Idaho Springs (Clear Creek, Colorado, United States, North America) (populated place)",GNIS: 204710,,,narv_mcLean_545_d.tif,https://ark.colorado.edu/ark:/47540/vj153x13r6qc,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,196,4893,narv_mcLean_545_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~196~293950
Lachlan McLean Photograph Collection,Frank J. Hayes Tunnel,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Exterior view of the portal of the Hayes Tunnel in the mountains of Colorado.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Tunnels,http://id.worldcat.org/fast/1158996,Mine shafts,http://id.worldcat.org/fast/1022160,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_042_d.tif,https://ark.colorado.edu/ark:/47540/tr2z1d26v68w,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,31,4893,narv_mcLean_042_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~31~293868
Lachlan McLean Photograph Collection,Frank J. Hayes Tunnel,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Miners pose outside the Frank J. Hayes Tunnel in the mountains of Colorado.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Miners,http://id.worldcat.org/fast/1022485,Tunnels,http://id.worldcat.org/fast/1158996,Mine shafts,http://id.worldcat.org/fast/1022160,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_041_d.tif,https://ark.colorado.edu/ark:/47540/q7269833k2ph,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,30,4893,narv_mcLean_041_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~30~293869
Lachlan McLean Photograph Collection,Frank J. Hayes Tunnel,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Miners pose outside the Frank J. Hayes Tunnel in the mountains of Colorado.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Miners,http://id.worldcat.org/fast/1022485,Tunnels,http://id.worldcat.org/fast/1158996,Mine shafts,http://id.worldcat.org/fast/1022160,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_040_d.tif,https://ark.colorado.edu/ark:/47540/v8457h05h9tz,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,29,4893,narv_mcLean_040_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~29~293870
Lachlan McLean Photograph Collection,"Garden of the Gods, Colo","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph of an aerial view of the Garden of the Gods park in Colorado Springs.,Rock formations,local,National parks and reserves,http://id.worldcat.org/fast/1033642,Rocks,http://id.worldcat.org/fast/1099409,Landscapes,http://id.worldcat.org/fast/1735625,"Garden of the Gods (El Paso, Colorado, United States, North America) (park)",GNIS: 203674,,,narv_mcLean_577_d.tif,https://ark.colorado.edu/ark:/47540/185c6v32d92r,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,206,4893,narv_mcLean_577_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~206~293940
Lachlan McLean Photograph Collection,"Garden of the Gods: Black man on horseback, with women and children in foreground","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph of women and children posing in front of a rock formation in Garden of the Gods. There is a man and child on horseback behind the women.,Rock formations,local,National parks and reserves,http://id.worldcat.org/fast/1033642,Rocks,http://id.worldcat.org/fast/1099409,Portraits,http://id.worldcat.org/fast/1423831,"Garden of the Gods (El Paso, Colorado, United States, North America) (park)",GNIS: 203674,,,narv_mcLean_569_d.tif,https://ark.colorado.edu/ark:/47540/c35c383094pw,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,198,4893,narv_mcLean_569_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~198~293948
Lachlan McLean Photograph Collection,Gold Bullion Tunnel,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Two miners pose outside the portal of the Gold Bullion mine tunnel in the mountains of Colorado. There is a small wooden structure built on the hill above the entrance to the tunnel.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Tunnels,http://id.worldcat.org/fast/1158996,Miners,http://id.worldcat.org/fast/1022485,"Gold Bullion Shaft Mine (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 1685533,,,narv_mcLean_035_d.tif,https://ark.colorado.edu/ark:/47540/6k8v308940bx,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,25,4893,narv_mcLean_035_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~25~293831
Lachlan McLean Photograph Collection,"Gold Leaf Inc., M.M. & D. Co., Frontier Tunnel","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"A group of men and women pose outside the portal to the Frontier Tunnel and Gold Leaf mine building. The mine building has a sign that reads ""Gold Leaf Incorporated M.M. & D. Co.""",Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Tunnels,http://id.worldcat.org/fast/1158996,Miners,http://id.worldcat.org/fast/1022485,"Gold Leaf Lode (Boulder, Colorado, United States, North America) (mine)",GNIS: 1683409,,,narv_mcLean_036_d.tif,https://ark.colorado.edu/ark:/47540/gk1t3w4767v1,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,26,4893,narv_mcLean_036_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~26~293873
Lachlan McLean Photograph Collection,Gold miners,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Unidentified gold miners pose outside a mine building in Colorado.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Miners,http://id.worldcat.org/fast/1022485,Portraits,http://id.worldcat.org/fast/1423831,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_327_d.tif,https://ark.colorado.edu/ark:/47540/vq663r6918km,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,124,4893,narv_mcLean_327_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~124~294018
